action step u c s z zx zy x y
multiplex 607 3 31 3 1 27 27 1 1
multiplex 608 3 32 0 1 27 27 0 0
multiplex 609 3 32 1 1 27 27 0 0
multiplex 610 3 32 2 1 26 27 1 0
multiplex 611 3 32 3 1 26 26 1 1
multiplex 612 3 33 0 1 26 26 0 0
multiplex 613 3 33 1 1 26 26 0 0
multiplex 614 3 33 2 1 25 26 1 0
multiplex 615 3 33 3 1 25 25 1 1
multiplex 616 3 34 0 1 25 25 0 0
multiplex 617 3 34 1 1 25 25 0 0
multiplex 618 3 34 2 1 24 25 1 0
multiplex 619 3 34 3 1 24 24 1 1
multiplex 620 3 35 0 1 24 24 0 0
multiplex 621 3 35 1 1 24 24 0 0
multiplex 622 3 35 2 1 23 24 1 0
multiplex 623 3 35 3 1 23 23 1 1
multiplex 624 3 36 0 1 23 23 0 0
multiplex 625 3 36 1 1 23 23 0 0
multiplex 626 3 36 2 1 22 23 1 0
multiplex 627 3 36 3 1 22 22 1 1
multiplex 628 3 37 0 1 22 22 0 0
multiplex 629 3 37 1 1 22 22 0 0
multiplex 630 3 37 2 1 21 22 1 0
multiplex 631 3 37 3 1 21 21 1 1
multiplex 632 3 38 0 1 21 21 0 0
multiplex 633 3 38 1 1 21 21 0 0
multiplex 634 3 38 2 1 20 21 1 0
multiplex 635 3 38 3 1 20 20 1 1
multiplex 636 3 39 0 1 20 20 0 0
multiplex 637 3 39 1 1 20 20 0 0
multiplex 638 3 39 2 1 19 20 1 0
multiplex 639 3 39 3 1 19 19 1 1
multiplex 640 3 40 0 1 19 19 0 0
multiplex 641 3 40 1 1 19 19 0 0
multiplex 642 3 40 2 1 18 19 1 0
multiplex 643 3 40 3 1 18 18 1 1
multiplex 644 3 41 0 1 18 18 0 0
multiplex 645 3 41 1 1 18 18 0 0
multiplex 646 3 41 2 1 17 18 1 0
multiplex 647 3 41 3 1 17 17 1 1
multiplex 648 3 42 0 1 17 17 0 0
multiplex 649 3 42 1 1 17 17 0 0
multiplex 650 3 42 2 1 16 17 1 0
multiplex 651 3 42 3 1 16 16 1 1
multiplex 652 3 43 0 1 16 16 0 0
multiplex 653 3 43 1 1 16 16 0 0
multiplex 654 3 43 2 1 15 16 1 0
multiplex 655 3 43 3 1 15 15 1 1
multiplex 656 3 44 0 1 15 15 0 0
multiplex 657 3 44 1 1 15 15 0 0
multiplex 658 3 44 2 1 14 15 1 0
multiplex 659 3 44 3 1 14 14 1 1
multiplex 660 3 45 0 1 14 14 0 0
multiplex 661 3 45 1 1 14 14 0 0
multiplex 662 3 45 2 1 13 14 1 0
multiplex 663 3 45 3 1 13 13 1 1
multiplex 664 3 46 0 1 13 13 0 0
multiplex 665 3 46 1 1 13 13 0 0
multiplex 666 3 46 2 1 12 13 1 0
multiplex 667 3 46 3 1 12 12 1 1
multiplex 668 3 47 0 1 12 12 0 0
multiplex 669 3 47 1 1 12 12 0 0
multiplex 670 3 47 2 1 11 12 1 0
multiplex 671 3 47 3 1 11 11 1 1
multiplex 672 3 48 0 1 11 11 0 0
multiplex 673 3 48 1 1 11 11 0 0
multiplex 674 3 48 2 1 10 11 1 0
multiplex 675 3 48 3 1 10 10 1 1
multiplex 676 3 49 0 1 10 10 0 0
multiplex 677 3 49 1 1 10 10 0 0
multiplex 678 3 49 2 1 9 10 1 0
multiplex 679 3 49 3 1 9 9 1 1
multiplex 680 3 50 0 1 9 9 0 0
multiplex 681 3 50 1 1 9 9 0 0
multiplex 682 3 50 2 1 8 9 1 0
multiplex 683 3 50 3 1 8 8 1 1
multiplex 684 3 51 0 1 8 8 0 0
multiplex 685 3 51 1 1 8 8 0 0
multiplex 686 3 51 2 1 7 8 1 0
multiplex 687 3 51 3 1 7 7 1 1
multiplex 688 3 52 0 1 7 7 0 0
multiplex 689 3 52 1 1 7 7 0 0
multiplex 690 3 52 2 1 6 7 1 0
multiplex 691 3 52 3 1 6 6 1 1
multiplex 692 3 53 0 1 6 6 0 0
multiplex 693 3 53 1 1 6 6 0 0
multiplex 694 3 53 2 1 5 6 1 0
multiplex 695 3 53 3 1 5 5 1 1
multiplex 696 3 54 0 1 5 5 0 0
multiplex 697 3 54 1 1 5 5 0 0
multiplex 698 3 54 2 1 4 5 1 0
multiplex 699 3 54 3 1 4 4 1 1
multiplex 700 3 55 0 1 4 4 0 0
multiplex 701 3 55 1 1 4 4 0 0
multiplex 702 3 55 2 1 3 4 1 0
multiplex 703 3 55 3 1 3 3 1 1
multiplex 704 3 56 0 1 3 3 0 0
multiplex 705 3 56 1 1 3 3 0 0
multiplex 706 3 56 2 1 2 3 1 0
multiplex 707 3 56 3 1 2 2 1 1
multiplex 708 3 57 0 1 2 2 0 0
multiplex 709 3 57 1 1 2 2 0 0
multiplex 710 3 57 2 1 1 2 1 0
multiplex 711 3 57 3 1 1 2 1 0
multiplex 712 3 58 0 2 1 2 0 0
multiplex 713 3 58 1 2 1 2 0 0
multiplex 714 3 58 2 2 0 2 1 0
multiplex 715 3 58 3 2 0 1 1 1
multiplex 716 3 59 0 2 0 1 0 0
multiplex 717 3 59 1 2 0 1 0 0
multiplex 718 3 59 2 2 0 1 0 0
multiplex 719 3 59 3 2 0 0 0 1
multiplex 720 3 60 0 3 0 0 0 0
multiplex 721 3 60 4 3 0 0 0 0
multiplex 722 3 60 4 3 0 0 0 0
