action step u c s z zx zy x y
multiplex 607 3 31 3 2 27 28 1 1
multiplex 608 3 32 0 2 27 28 0 0
multiplex 609 3 32 1 2 27 28 0 0
multiplex 610 3 32 2 2 26 28 1 0
multiplex 611 3 32 3 2 26 27 1 1
multiplex 612 3 33 0 2 26 27 0 0
multiplex 613 3 33 1 2 26 27 0 0
multiplex 614 3 33 2 2 25 27 1 0
multiplex 615 3 33 3 2 25 26 1 1
multiplex 616 3 34 0 2 25 26 0 0
multiplex 617 3 34 1 2 25 26 0 0
multiplex 618 3 34 2 2 24 26 1 0
multiplex 619 3 34 3 2 24 25 1 1
multiplex 620 3 35 0 2 24 25 0 0
multiplex 621 3 35 1 2 24 25 0 0
multiplex 622 3 35 2 2 23 25 1 0
multiplex 623 3 35 3 2 23 24 1 1
multiplex 624 3 36 0 2 23 24 0 0
multiplex 625 3 36 1 2 23 24 0 0
multiplex 626 3 36 2 2 22 24 1 0
multiplex 627 3 36 3 2 22 23 1 1
multiplex 628 3 37 0 2 22 23 0 0
multiplex 629 3 37 1 2 22 23 0 0
multiplex 630 3 37 2 2 21 23 1 0
multiplex 631 3 37 3 2 21 22 1 1
multiplex 632 3 38 0 2 21 22 0 0
multiplex 633 3 38 1 2 21 22 0 0
multiplex 634 3 38 2 2 20 22 1 0
multiplex 635 3 38 3 2 20 21 1 1
multiplex 636 3 39 0 2 20 21 0 0
multiplex 637 3 39 1 2 20 21 0 0
multiplex 638 3 39 2 2 19 21 1 0
multiplex 639 3 39 3 2 19 20 1 1
multiplex 640 3 40 0 2 19 20 0 0
multiplex 641 3 40 1 2 19 20 0 0
multiplex 642 3 40 2 2 18 20 1 0
multiplex 643 3 40 3 2 18 19 1 1
multiplex 644 3 41 0 2 18 19 0 0
multiplex 645 3 41 1 2 18 19 0 0
multiplex 646 3 41 2 2 17 19 1 0
multiplex 647 3 41 3 2 17 18 1 1
multiplex 648 3 42 0 2 17 18 0 0
multiplex 649 3 42 1 2 17 18 0 0
multiplex 650 3 42 2 2 16 18 1 0
multiplex 651 3 42 3 2 16 17 1 1
multiplex 652 3 43 0 2 16 17 0 0
multiplex 653 3 43 1 2 16 17 0 0
multiplex 654 3 43 2 2 15 17 1 0
multiplex 655 3 43 3 2 15 16 1 1
multiplex 656 3 44 0 2 15 16 0 0
multiplex 657 3 44 1 2 15 16 0 0
multiplex 658 3 44 2 2 14 16 1 0
multiplex 659 3 44 3 2 14 15 1 1
multiplex 660 3 45 0 2 14 15 0 0
multiplex 661 3 45 1 2 14 15 0 0
multiplex 662 3 45 2 2 13 15 1 0
multiplex 663 3 45 3 2 13 14 1 1
multiplex 664 3 46 0 2 13 14 0 0
multiplex 665 3 46 1 2 13 14 0 0
multiplex 666 3 46 2 2 12 14 1 0
multiplex 667 3 46 3 2 12 13 1 1
multiplex 668 3 47 0 2 12 13 0 0
multiplex 669 3 47 1 2 12 13 0 0
multiplex 670 3 47 2 2 11 13 1 0
multiplex 671 3 47 3 2 11 12 1 1
multiplex 672 3 48 0 2 11 12 0 0
multiplex 673 3 48 1 2 11 12 0 0
multiplex 674 3 48 2 2 10 12 1 0
multiplex 675 3 48 3 2 10 11 1 1
multiplex 676 3 49 0 2 10 11 0 0
multiplex 677 3 49 1 2 10 11 0 0
multiplex 678 3 49 2 2 9 11 1 0
multiplex 679 3 49 3 2 9 10 1 1
multiplex 680 3 50 0 2 9 10 0 0
multiplex 681 3 50 1 2 9 10 0 0
multiplex 682 3 50 2 2 8 10 1 0
multiplex 683 3 50 3 2 8 9 1 1
multiplex 684 3 51 0 2 8 9 0 0
multiplex 685 3 51 1 2 8 9 0 0
multiplex 686 3 51 2 2 7 9 1 0
multiplex 687 3 51 3 2 7 8 1 1
multiplex 688 3 52 0 2 7 8 0 0
multiplex 689 3 52 1 2 7 8 0 0
multiplex 690 3 52 2 2 6 8 1 0
multiplex 691 3 52 3 2 6 7 1 1
multiplex 692 3 53 0 2 6 7 0 0
multiplex 693 3 53 1 2 6 7 0 0
multiplex 694 3 53 2 2 5 7 1 0
multiplex 695 3 53 3 2 5 6 1 1
multiplex 696 3 54 0 2 5 6 0 0
multiplex 697 3 54 1 2 5 6 0 0
multiplex 698 3 54 2 2 4 6 1 0
multiplex 699 3 54 3 2 4 5 1 1
multiplex 700 3 55 0 2 4 5 0 0
multiplex 701 3 55 1 2 4 5 0 0
multiplex 702 3 55 2 2 3 5 1 0
multiplex 703 3 55 3 2 3 4 1 1
multiplex 704 3 56 0 2 3 4 0 0
multiplex 705 3 56 1 2 3 4 0 0
multiplex 706 3 56 2 2 2 4 1 0
multiplex 707 3 56 3 2 2 3 1 1
multiplex 708 3 57 0 2 2 3 0 0
multiplex 709 3 57 1 2 2 3 0 0
multiplex 710 3 57 2 2 1 3 1 0
multiplex 711 3 57 3 2 1 2 1 1
multiplex 712 3 58 0 2 1 2 0 0
multiplex 713 3 58 1 2 1 2 0 0
multiplex 714 3 58 2 2 0 2 1 0
multiplex 715 3 58 3 2 0 1 1 1
multiplex 716 3 59 0 2 0 1 0 0
multiplex 717 3 59 1 2 0 1 0 0
multiplex 718 3 59 2 2 0 1 0 0
multiplex 719 3 59 3 2 0 0 0 1
multiplex 720 3 60 0 3 0 0 0 0
multiplex 721 4 0 1 0 3 3 0 0
multiplex 722 4 0 2 0 2 3 1 0
multiplex 723 4 0 3 0 2 3 1 0
multiplex 724 4 1 0 1 2 3 0 0
multiplex 725 4 1 1 1 2 3 0 0
multiplex 726 4 1 2 1 1 3 1 0
multiplex 727 4 1 3 1 1 3 1 0
multiplex 728 4 2 0 2 1 3 0 0
multiplex 729 4 2 1 2 1 3 0 0
multiplex 730 4 2 2 2 0 3 1 0
multiplex 731 4 2 3 2 0 3 1 0
multiplex 732 4 3 0 2 0 3 0 0
multiplex 733 4 3 1 2 0 3 0 0
multiplex 734 4 3 2 2 0 3 0 0
multiplex 735 4 3 3 2 0 3 0 0
multiplex 736 4 4 0 3 0 3 0 0
multiplex 737 4 4 1 3 0 3 0 0
multiplex 738 4 4 2 3 0 3 0 0
multiplex 739 4 4 3 3 0 3 0 0
multiplex 740 4 5 0 4 0 3 0 0
multiplex 741 4 5 1 4 0 3 0 0
multiplex 742 4 5 2 4 0 3 0 0
multiplex 743 4 5 3 4 0 3 0 0
multiplex 744 4 6 0 5 0 3 0 0
multiplex 745 4 6 1 5 0 3 0 0
multiplex 746 4 6 2 5 0 3 0 0
multiplex 747 4 6 3 5 0 3 0 0
multiplex 748 4 7 0 6 0 3 0 0
multiplex 749 4 7 1 6 0 3 0 0
multiplex 750 4 7 2 6 0 3 0 0
multiplex 751 4 7 3 6 0 3 0 0
multiplex 752 4 8 0 7 0 3 0 0
multiplex 753 4 8 1 7 0 3 0 0
multiplex 754 4 8 2 7 0 3 0 0
multiplex 755 4 8 3 7 0 3 0 0
multiplex 756 4 9 0 8 0 3 0 0
multiplex 757 4 9 1 8 0 3 0 0
multiplex 758 4 9 2 8 0 3 0 0
multiplex 759 4 9 3 8 0 3 0 0
multiplex 760 4 10 0 9 0 3 0 0
multiplex 761 4 10 1 9 0 3 0 0
multiplex 762 4 10 2 9 0 3 0 0
multiplex 763 4 10 3 9 0 3 0 0
multiplex 764 4 11 0 10 0 3 0 0
multiplex 765 4 11 1 10 0 3 0 0
multiplex 766 4 11 2 10 0 3 0 0
multiplex 767 4 11 3 10 0 3 0 0
multiplex 768 4 12 0 11 0 3 0 0
multiplex 769 4 12 1 11 0 3 0 0
multiplex 770 4 12 2 11 0 3 0 0
multiplex 771 4 12 3 11 0 3 0 0
multiplex 772 4 13 0 12 0 3 0 0
multiplex 773 4 13 1 12 0 3 0 0
multiplex 774 4 13 2 12 0 3 0 0
multiplex 775 4 13 3 12 0 3 0 0
multiplex 776 4 14 0 13 0 3 0 0
multiplex 777 4 14 1 13 0 3 0 0
multiplex 778 4 14 2 13 0 3 0 0
multiplex 779 4 14 3 13 0 2 0 1
multiplex 780 4 15 0 14 0 2 0 0
multiplex 781 4 15 1 14 0 2 0 0
multiplex 782 4 15 2 14 0 2 0 0
multiplex 783 4 15 3 14 0 2 0 0
multiplex 784 4 16 0 15 0 2 0 0
multiplex 785 4 16 1 15 0 2 0 0
multiplex 786 4 16 2 15 0 2 0 0
multiplex 787 4 16 3 15 0 2 0 0
multiplex 788 4 17 0 16 0 2 0 0
multiplex 789 4 17 1 16 0 2 0 0
multiplex 790 4 17 2 16 0 2 0 0
multiplex 791 4 17 3 16 0 2 0 0
multiplex 792 4 18 0 17 0 2 0 0
multiplex 793 4 18 1 17 0 2 0 0
multiplex 794 4 18 2 17 0 2 0 0
multiplex 795 4 18 3 17 0 2 0 0
multiplex 796 4 19 0 18 0 2 0 0
multiplex 797 4 19 1 18 0 2 0 0
multiplex 798 4 19 2 18 0 2 0 0
multiplex 799 4 19 3 18 0 2 0 0
multiplex 800 4 20 0 19 0 2 0 0
multiplex 801 4 20 1 19 0 2 0 0
multiplex 802 4 20 2 19 0 2 0 0
multiplex 803 4 20 3 19 0 2 0 0
multiplex 804 4 21 0 20 0 2 0 0
multiplex 805 4 21 1 20 0 2 0 0
multiplex 806 4 21 2 20 0 2 0 0
multiplex 807 4 21 3 20 0 2 0 0
multiplex 808 4 22 0 21 0 2 0 0
multiplex 809 4 22 1 21 0 2 0 0
multiplex 810 4 22 2 21 0 2 0 0
multiplex 811 4 22 3 21 0 2 0 0
multiplex 812 4 23 0 22 0 2 0 0
multiplex 813 4 23 1 22 0 2 0 0
multiplex 814 4 23 2 22 0 2 0 0
multiplex 815 4 23 3 22 0 2 0 0
multiplex 816 4 24 0 23 0 2 0 0
multiplex 817 4 24 1 23 0 2 0 0
multiplex 818 4 24 2 23 0 2 0 0
multiplex 819 4 24 3 23 0 1 0 1
multiplex 820 4 25 0 24 0 1 0 0
multiplex 821 4 25 1 24 0 1 0 0
multiplex 822 4 25 2 24 0 1 0 0
multiplex 823 4 25 3 24 0 1 0 0
multiplex 824 4 26 0 24 0 1 0 0
multiplex 825 4 26 1 24 0 1 0 0
multiplex 826 4 26 2 24 0 1 0 0
multiplex 827 4 26 3 24 0 1 0 0
multiplex 828 4 27 0 25 0 1 0 0
multiplex 829 4 27 1 25 0 1 0 0
multiplex 830 4 27 2 25 0 1 0 0
multiplex 831 4 27 3 25 0 1 0 0
multiplex 832 4 28 0 26 0 1 0 0
multiplex 833 4 28 1 26 0 1 0 0
multiplex 834 4 28 2 26 0 1 0 0
multiplex 835 4 28 3 26 0 1 0 0
multiplex 836 4 29 0 27 0 1 0 0
multiplex 837 4 29 1 27 0 1 0 0
multiplex 838 4 29 2 27 0 1 0 0
multiplex 839 4 29 3 27 0 1 0 0
multiplex 840 4 30 0 28 0 1 0 0
multiplex 841 4 30 1 28 0 1 0 0
multiplex 842 4 30 2 28 0 1 0 0
multiplex 843 4 30 3 28 0 1 0 0
multiplex 844 4 31 0 29 0 1 0 0
multiplex 845 4 31 1 29 0 1 0 0
multiplex 846 4 31 2 29 0 1 0 0
multiplex 847 4 31 3 29 0 1 0 0
multiplex 848 4 32 0 30 0 1 0 0
multiplex 849 4 32 1 30 0 1 0 0
multiplex 850 4 32 2 30 0 1 0 0
multiplex 851 4 32 3 30 0 1 0 0
multiplex 852 4 33 0 31 0 1 0 0
multiplex 853 4 33 1 31 0 1 0 0
multiplex 854 4 33 2 31 0 1 0 0
multiplex 855 4 33 3 31 0 1 0 0
multiplex 856 4 34 0 32 0 1 0 0
multiplex 857 4 34 1 32 0 1 0 0
multiplex 858 4 34 2 32 0 1 0 0
multiplex 859 4 34 3 32 0 1 0 0
multiplex 860 4 35 0 33 0 1 0 0
multiplex 861 4 35 1 33 0 1 0 0
multiplex 862 4 35 2 33 0 1 0 0
multiplex 863 4 35 3 33 0 1 0 0
multiplex 864 4 36 0 34 0 1 0 0
multiplex 865 4 36 1 34 0 1 0 0
multiplex 866 4 36 2 34 0 1 0 0
multiplex 867 4 36 3 34 0 1 0 0
multiplex 868 4 37 0 35 0 1 0 0
multiplex 869 4 37 1 35 0 1 0 0
multiplex 870 4 37 2 35 0 1 0 0
multiplex 871 4 37 3 35 0 1 0 0
multiplex 872 4 38 0 36 0 1 0 0
multiplex 873 4 38 1 36 0 1 0 0
multiplex 874 4 38 2 36 0 1 0 0
multiplex 875 4 38 3 36 0 1 0 0
multiplex 876 4 39 0 37 0 1 0 0
multiplex 877 4 39 1 37 0 1 0 0
multiplex 878 4 39 2 37 0 1 0 0
multiplex 879 4 39 3 37 0 1 0 0
multiplex 880 4 40 0 38 0 1 0 0
multiplex 881 4 40 1 38 0 1 0 0
multiplex 882 4 40 2 38 0 1 0 0
multiplex 883 4 40 3 38 0 1 0 0
multiplex 884 4 41 0 39 0 1 0 0
multiplex 885 4 41 1 39 0 1 0 0
multiplex 886 4 41 2 39 0 1 0 0
multiplex 887 4 41 3 39 0 1 0 0
multiplex 888 4 42 0 40 0 1 0 0
multiplex 889 4 42 1 40 0 1 0 0
multiplex 890 4 42 2 40 0 1 0 0
multiplex 891 4 42 3 40 0 1 0 0
multiplex 892 4 43 0 40 0 1 0 0
multiplex 893 4 43 1 40 0 1 0 0
multiplex 894 4 43 2 40 0 1 0 0
multiplex 895 4 43 3 40 0 1 0 0
multiplex 896 4 44 0 41 0 1 0 0
multiplex 897 4 44 1 41 0 1 0 0
multiplex 898 4 44 2 41 0 1 0 0
multiplex 899 4 44 3 41 0 1 0 0
multiplex 900 4 45 0 42 0 1 0 0
multiplex 901 4 45 1 42 0 1 0 0
multiplex 902 4 45 2 42 0 1 0 0
multiplex 903 4 45 3 42 0 1 0 0
multiplex 904 4 46 0 43 0 1 0 0
multiplex 905 4 46 1 43 0 1 0 0
multiplex 906 4 46 2 43 0 1 0 0
multiplex 907 4 46 3 43 0 1 0 0
multiplex 908 4 47 0 44 0 1 0 0
multiplex 909 4 47 1 44 0 1 0 0
multiplex 910 4 47 2 44 0 1 0 0
multiplex 911 4 47 3 44 0 1 0 0
multiplex 912 4 48 0 45 0 1 0 0
multiplex 913 4 48 1 45 0 1 0 0
multiplex 914 4 48 2 45 0 1 0 0
multiplex 915 4 48 3 45 0 1 0 0
multiplex 916 4 49 0 46 0 1 0 0
multiplex 917 4 49 1 46 0 1 0 0
multiplex 918 4 49 2 46 0 1 0 0
multiplex 919 4 49 3 46 0 1 0 0
multiplex 920 4 50 0 47 0 1 0 0
multiplex 921 4 50 1 47 0 1 0 0
multiplex 922 4 50 2 47 0 1 0 0
multiplex 923 4 50 3 47 0 1 0 0
multiplex 924 4 51 0 48 0 1 0 0
multiplex 925 4 51 1 48 0 1 0 0
multiplex 926 4 51 2 48 0 1 0 0
multiplex 927 4 51 3 48 0 1 0 0
multiplex 928 4 52 0 49 0 1 0 0
multiplex 929 4 52 1 49 0 1 0 0
multiplex 930 4 52 2 49 0 1 0 0
multiplex 931 4 52 3 49 0 1 0 0
multiplex 932 4 53 0 50 0 1 0 0
multiplex 933 4 53 1 50 0 1 0 0
multiplex 934 4 53 2 50 0 1 0 0
multiplex 935 4 53 3 50 0 1 0 0
multiplex 936 4 54 0 51 0 1 0 0
multiplex 937 4 54 1 51 0 1 0 0
multiplex 938 4 54 2 51 0 1 0 0
multiplex 939 4 54 3 51 0 0 0 1
multiplex 940 4 55 0 52 0 0 0 0
multiplex 941 4 55 1 52 0 0 0 0
multiplex 942 4 55 2 52 0 0 0 0
multiplex 943 4 55 3 52 0 0 0 0
multiplex 944 4 56 0 53 0 0 0 0
multiplex 945 4 56 1 53 0 0 0 0
multiplex 946 4 56 2 53 0 0 0 0
multiplex 947 4 56 3 53 0 0 0 0
multiplex 948 4 57 0 54 0 0 0 0
multiplex 949 4 57 1 54 0 0 0 0
multiplex 950 4 57 2 54 0 0 0 0
multiplex 951 4 57 3 54 0 0 0 0
multiplex 952 4 58 0 55 0 0 0 0
multiplex 953 4 58 1 55 0 0 0 0
multiplex 954 4 58 2 55 0 0 0 0
multiplex 955 4 58 3 55 0 0 0 0
multiplex 956 4 59 0 56 0 0 0 0
multiplex 957 4 59 1 56 0 0 0 0
multiplex 958 4 59 2 56 0 0 0 0
multiplex 959 4 59 3 56 0 0 0 0
multiplex 960 4 60 0 57 0 0 0 0
multiplex 961 5 0 1 0 57 57 0 0
multiplex 962 5 0 2 0 56 57 1 0
multiplex 963 5 0 3 0 56 56 1 1
multiplex 964 5 1 0 0 56 56 0 0
multiplex 965 5 1 1 0 56 56 0 0
multiplex 966 5 1 2 0 55 56 1 0
multiplex 967 5 1 3 0 55 55 1 1
multiplex 968 5 2 0 0 55 55 0 0
multiplex 969 5 2 1 0 55 55 0 0
multiplex 970 5 2 2 0 54 55 1 0
multiplex 971 5 2 3 0 54 54 1 1
multiplex 972 5 3 0 0 54 54 0 0
multiplex 973 5 3 1 0 54 54 0 0
multiplex 974 5 3 2 0 53 54 1 0
multiplex 975 5 3 3 0 53 53 1 1
multiplex 976 5 4 0 0 53 53 0 0
multiplex 977 5 4 1 0 53 53 0 0
multiplex 978 5 4 2 0 52 53 1 0
multiplex 979 5 4 3 0 52 52 1 1
multiplex 980 5 5 0 0 52 52 0 0
multiplex 981 5 5 1 0 52 52 0 0
multiplex 982 5 5 2 0 51 52 1 0
multiplex 983 5 5 3 0 51 51 1 1
multiplex 984 5 6 0 0 51 51 0 0
multiplex 985 5 6 1 0 51 51 0 0
multiplex 986 5 6 2 0 50 51 1 0
multiplex 987 5 6 3 0 50 50 1 1
multiplex 988 5 7 0 0 50 50 0 0
multiplex 989 5 7 1 0 50 50 0 0
multiplex 990 5 7 2 0 49 50 1 0
multiplex 991 5 7 3 0 49 49 1 1
multiplex 992 5 8 0 0 49 49 0 0
multiplex 993 5 8 1 0 49 49 0 0
multiplex 994 5 8 2 0 48 49 1 0
multiplex 995 5 8 3 0 48 49 1 0
multiplex 996 5 9 0 1 48 49 0 0
multiplex 997 5 9 1 1 48 49 0 0
multiplex 998 5 9 2 1 47 49 1 0
multiplex 999 5 9 3 1 47 48 1 1
multiplex 1000 5 10 0 1 47 48 0 0
multiplex 1001 5 10 1 1 47 48 0 0
multiplex 1002 5 10 2 1 46 48 1 0
multiplex 1003 5 10 3 1 46 47 1 1
multiplex 1004 5 11 0 1 46 47 0 0
multiplex 1005 5 11 1 1 46 47 0 0
multiplex 1006 5 11 2 1 45 47 1 0
multiplex 1007 5 11 3 1 45 47 1 0
multiplex 1008 5 12 0 2 45 47 0 0
multiplex 1009 5 12 1 2 45 47 0 0
multiplex 1010 5 12 2 2 44 47 1 0
multiplex 1011 5 12 3 2 44 46 1 1
multiplex 1012 5 13 0 2 44 46 0 0
multiplex 1013 5 13 1 2 44 46 0 0
multiplex 1014 5 13 2 2 43 46 1 0
multiplex 1015 5 13 3 2 43 45 1 1
multiplex 1016 5 14 0 2 43 45 0 0
multiplex 1017 5 14 1 2 43 45 0 0
multiplex 1018 5 14 2 2 42 45 1 0
multiplex 1019 5 14 3 2 42 44 1 1
multiplex 1020 5 15 0 2 42 44 0 0
multiplex 1021 5 15 1 2 42 44 0 0
multiplex 1022 5 15 2 2 41 44 1 0
multiplex 1023 5 15 3 2 41 43 1 1
multiplex 1024 5 16 0 2 41 43 0 0
multiplex 1025 5 16 1 2 41 43 0 0
multiplex 1026 5 16 2 2 40 43 1 0
multiplex 1027 5 16 3 2 40 42 1 1
multiplex 1028 5 17 0 2 40 42 0 0
multiplex 1029 5 17 1 2 40 42 0 0
multiplex 1030 5 17 2 2 39 42 1 0
multiplex 1031 5 17 3 2 39 41 1 1
multiplex 1032 5 18 0 2 39 41 0 0
multiplex 1033 5 18 1 2 39 41 0 0
multiplex 1034 5 18 2 2 38 41 1 0
multiplex 1035 5 18 3 2 38 40 1 1
multiplex 1036 5 19 0 2 38 40 0 0
multiplex 1037 5 19 1 2 38 40 0 0
multiplex 1038 5 19 2 2 37 40 1 0
multiplex 1039 5 19 3 2 37 39 1 1
multiplex 1040 5 20 0 2 37 39 0 0
multiplex 1041 5 20 1 2 37 39 0 0
multiplex 1042 5 20 2 2 36 39 1 0
multiplex 1043 5 20 3 2 36 38 1 1
multiplex 1044 5 21 0 2 36 38 0 0
multiplex 1045 5 21 1 2 36 38 0 0
multiplex 1046 5 21 2 2 35 38 1 0
multiplex 1047 5 21 3 2 35 37 1 1
multiplex 1048 5 22 0 2 35 37 0 0
multiplex 1049 5 22 1 2 35 37 0 0
multiplex 1050 5 22 2 2 34 37 1 0
multiplex 1051 5 22 3 2 34 36 1 1
multiplex 1052 5 23 0 3 34 36 0 0
multiplex 1053 5 23 1 3 34 36 0 0
multiplex 1054 5 23 2 3 33 36 1 0
multiplex 1055 5 23 3 3 33 35 1 1
multiplex 1056 5 24 0 3 33 35 0 0
multiplex 1057 5 24 1 3 33 35 0 0
multiplex 1058 5 24 2 3 32 35 1 0
multiplex 1059 5 24 3 3 32 34 1 1
multiplex 1060 5 25 0 3 32 34 0 0
multiplex 1061 5 25 1 3 32 34 0 0
multiplex 1062 5 25 2 3 31 34 1 0
multiplex 1063 5 25 3 3 31 33 1 1
multiplex 1064 5 26 0 3 31 33 0 0
multiplex 1065 5 26 1 3 31 33 0 0
multiplex 1066 5 26 2 3 30 33 1 0
multiplex 1067 5 26 3 3 30 32 1 1
multiplex 1068 5 27 0 3 30 32 0 0
multiplex 1069 5 27 1 3 30 32 0 0
multiplex 1070 5 27 2 3 29 32 1 0
multiplex 1071 5 27 3 3 29 31 1 1
multiplex 1072 5 28 0 3 29 31 0 0
multiplex 1073 5 28 1 3 29 31 0 0
multiplex 1074 5 28 2 3 28 31 1 0
multiplex 1075 5 28 3 3 28 30 1 1
multiplex 1076 5 29 0 3 28 30 0 0
multiplex 1077 5 29 1 3 28 30 0 0
multiplex 1078 5 29 2 3 27 30 1 0
multiplex 1079 5 29 3 3 27 29 1 1
multiplex 1080 5 30 0 3 27 29 0 0
multiplex 1081 5 30 1 3 27 29 0 0
multiplex 1082 5 30 2 3 26 29 1 0
multiplex 1083 5 30 3 3 26 28 1 1
multiplex 1084 5 31 0 3 26 28 0 0
multiplex 1085 5 31 1 3 26 28 0 0
multiplex 1086 5 31 2 3 25 28 1 0
multiplex 1087 5 31 3 3 25 27 1 1
multiplex 1088 5 32 0 3 25 27 0 0
multiplex 1089 5 32 1 3 25 27 0 0
multiplex 1090 5 32 2 3 24 27 1 0
multiplex 1091 5 32 3 3 24 26 1 1
multiplex 1092 5 33 0 3 24 26 0 0
multiplex 1093 5 33 1 3 24 26 0 0
multiplex 1094 5 33 2 3 23 26 1 0
multiplex 1095 5 33 3 3 23 25 1 1
multiplex 1096 5 34 0 3 23 25 0 0
multiplex 1097 5 34 1 3 23 25 0 0
multiplex 1098 5 34 2 3 22 25 1 0
multiplex 1099 5 34 3 3 22 24 1 1
multiplex 1100 5 35 0 3 22 24 0 0
multiplex 1101 5 35 1 3 22 24 0 0
multiplex 1102 5 35 2 3 21 24 1 0
multiplex 1103 5 35 3 3 21 23 1 1
multiplex 1104 5 36 0 3 21 23 0 0
multiplex 1105 5 36 1 3 21 23 0 0
multiplex 1106 5 36 2 3 20 23 1 0
multiplex 1107 5 36 3 3 20 22 1 1
multiplex 1108 5 37 0 3 20 22 0 0
multiplex 1109 5 37 1 3 20 22 0 0
multiplex 1110 5 37 2 3 19 22 1 0
multiplex 1111 5 37 3 3 19 21 1 1
multiplex 1112 5 38 0 3 19 21 0 0
multiplex 1113 5 38 1 3 19 21 0 0
multiplex 1114 5 38 2 3 18 21 1 0
multiplex 1115 5 38 3 3 18 20 1 1
multiplex 1116 5 39 0 3 18 20 0 0
multiplex 1117 5 39 1 3 18 20 0 0
multiplex 1118 5 39 2 3 17 20 1 0
multiplex 1119 5 39 3 3 17 19 1 1
multiplex 1120 5 40 0 3 17 19 0 0
multiplex 1121 5 40 1 3 17 19 0 0
multiplex 1122 5 40 2 3 16 19 1 0
multiplex 1123 5 40 3 3 16 18 1 1
multiplex 1124 5 41 0 3 16 18 0 0
multiplex 1125 5 41 1 3 16 18 0 0
multiplex 1126 5 41 2 3 15 18 1 0
multiplex 1127 5 41 3 3 15 17 1 1
multiplex 1128 5 42 0 3 15 17 0 0
multiplex 1129 5 42 1 3 15 17 0 0
multiplex 1130 5 42 2 3 14 17 1 0
multiplex 1131 5 42 3 3 14 16 1 1
multiplex 1132 5 43 0 3 14 16 0 0
multiplex 1133 5 43 1 3 14 16 0 0
multiplex 1134 5 43 2 3 13 16 1 0
multiplex 1135 5 43 3 3 13 15 1 1
multiplex 1136 5 44 0 3 13 15 0 0
multiplex 1137 5 44 1 3 13 15 0 0
multiplex 1138 5 44 2 3 12 15 1 0
multiplex 1139 5 44 3 3 12 14 1 1
multiplex 1140 5 45 0 3 12 14 0 0
multiplex 1141 5 45 1 3 12 14 0 0
multiplex 1142 5 45 2 3 11 14 1 0
multiplex 1143 5 45 3 3 11 13 1 1
multiplex 1144 5 46 0 3 11 13 0 0
multiplex 1145 5 46 1 3 11 13 0 0
multiplex 1146 5 46 2 3 10 13 1 0
multiplex 1147 5 46 3 3 10 12 1 1
multiplex 1148 5 47 0 3 10 12 0 0
multiplex 1149 5 47 1 3 10 12 0 0
multiplex 1150 5 47 2 3 9 12 1 0
multiplex 1151 5 47 3 3 9 11 1 1
multiplex 1152 5 48 0 3 9 11 0 0
multiplex 1153 5 48 1 3 9 11 0 0
multiplex 1154 5 48 2 3 8 11 1 0
multiplex 1155 5 48 3 3 8 10 1 1
multiplex 1156 5 49 0 3 8 10 0 0
multiplex 1157 5 49 1 3 8 10 0 0
multiplex 1158 5 49 2 3 7 10 1 0
multiplex 1159 5 49 3 3 7 9 1 1
multiplex 1160 5 50 0 3 7 9 0 0
multiplex 1161 5 50 1 3 7 9 0 0
multiplex 1162 5 50 2 3 6 9 1 0
multiplex 1163 5 50 3 3 6 8 1 1
multiplex 1164 5 51 0 3 6 8 0 0
multiplex 1165 5 51 1 3 6 8 0 0
multiplex 1166 5 51 2 3 5 8 1 0
multiplex 1167 5 51 3 3 5 7 1 1
multiplex 1168 5 52 0 3 5 7 0 0
multiplex 1169 5 52 1 3 5 7 0 0
multiplex 1170 5 52 2 3 4 7 1 0
multiplex 1171 5 52 3 3 4 6 1 1
multiplex 1172 5 53 0 3 4 6 0 0
multiplex 1173 5 53 1 3 4 6 0 0
multiplex 1174 5 53 2 3 3 6 1 0
multiplex 1175 5 53 3 3 3 6 1 0
multiplex 1176 5 54 0 4 3 6 0 0
multiplex 1177 5 54 1 4 3 6 0 0
multiplex 1178 5 54 2 4 2 6 1 0
multiplex 1179 5 54 3 4 2 5 1 1
multiplex 1180 5 55 0 4 2 5 0 0
multiplex 1181 5 55 1 4 2 5 0 0
multiplex 1182 5 55 2 4 1 5 1 0
multiplex 1183 5 55 3 4 1 4 1 1
multiplex 1184 5 56 0 4 1 4 0 0
multiplex 1185 5 56 1 4 1 4 0 0
multiplex 1186 5 56 2 4 0 4 1 0
multiplex 1187 5 56 3 4 0 3 1 1
multiplex 1188 5 57 0 4 0 3 0 0
multiplex 1189 5 57 1 4 0 3 0 0
multiplex 1190 5 57 2 4 0 3 0 0
multiplex 1191 5 57 3 4 0 2 0 1
multiplex 1192 5 58 0 5 0 2 0 0
multiplex 1193 5 58 1 5 0 2 0 0
multiplex 1194 5 58 2 5 0 2 0 0
multiplex 1195 5 58 3 5 0 1 0 1
multiplex 1196 5 59 0 6 0 1 0 0
multiplex 1197 5 59 1 6 0 1 0 0
multiplex 1198 5 59 2 6 0 1 0 0
multiplex 1199 5 59 3 6 0 0 0 1
multiplex 1200 5 60 0 7 0 0 0 0
multiplex 1201 5 60 4 7 0 0 0 0
multiplex 1202 5 60 4 7 0 0 0 0
